Province,District,Long,Lat,Ele,River ,Flat,"Main OCC
Farming
0:No
1:Yes","Second OCC
Farming
0:No
1:Yes","Migration
BackG
0:No
1:Yes","Literate
0:no
1:yes","Gender 
0:F
1:M",Age,"Change in
farm income
0:decreased
1:no change
2:increased ","Environment
reason for
increase
0:no
1:yes","Agri
reason for
increase
0:no
1:yes","Economic
reason for
increase
0:no
1:yes","Price Change/
Economic reason
for decrease
0:no
1:yes","Environment
reason for
decrease
0:no
1:yes ","Environment
constrain
0:no
1:yes",t8,r8,Fuel
3,13,65.76844,33.635783,2282.486328,1,1,1,1,1,0,1,60,2,1,1,0,0,0,1,20.8934545,0.376911,11200
3,13,65.75445,33.621235,2281.709229,0,0,1,1,1,1,1,35,0,0,0,0,0,1,1,21.01074175,0.36146925,13440
3,13,65.768683,33.634858,2282.486328,1,0,1,0,1,0,1,35,2,1,1,0,0,0,1,20.8934545,0.376911,0
3,13,65.699882,33.473689,2108.031006,1,0,1,1,1,0,1,30,0,0,0,0,0,1,1,22.1418365,0.19458125,0
3,13,65.696488,33.473358,2108.031006,1,1,1,1,1,1,1,65,2,1,1,1,0,0,1,22.1418365,0.19458125,30800
3,13,65.907335,33.453136,2070.218994,0,0,0,0,0,1,1,26,0,0,0,0,0,1,1,22.1581735,0.07892125,0
3,13,65.769325,33.635631,2282.486328,1,0,1,1,1,0,1,70,0,0,0,0,0,1,1,20.8934545,0.376911,0
3,13,65.768378,33.635316,2282.486328,1,1,1,1,1,1,1,21,2,1,0,0,0,0,1,20.8934545,0.376911,5600
3,13,65.779122,33.439554,2075.155273,1,1,1,0,1,0,1,28,0,0,0,0,0,1,1,22.53617575,0.12171775,0
3,13,65.90975,33.453343,2070.218994,1,0,0,0,0,1,1,19,0,0,0,0,0,1,1,22.1581735,0.07892125,26880
3,13,65.778548,33.439638,2075.155273,1,0,1,0,1,0,1,35,2,1,1,1,0,0,1,22.53617575,0.12171775,13440
3,13,65.695537,33.478065,2108.031006,1,1,1,1,0,0,1,50,2,1,1,1,0,0,1,22.1418365,0.19458125,13440
3,13,65.774345,33.638378,2282.486328,1,1,1,0,1,1,1,40,0,0,0,0,0,1,1,20.8934545,0.376911,0
3,13,65.731295,33.535035,2151.206299,1,1,0,1,0,1,1,20,0,0,0,0,0,1,1,21.66033775,0.23038725,0
3,13,65.773907,33.637842,2282.486328,1,1,1,1,0,0,1,55,0,0,0,0,0,1,1,20.8934545,0.376911,17920
2,7,67.484017,33.320718,2954.644531,1,0,1,0,1,1,1,38,0,0,0,0,1,1,1,16.453999,12.03076125,0
2,7,67.37766,33.297862,2987.975586,1,0,1,0,1,1,1,70,1,0,0,0,0,0,1,16.4932975,11.05982125,0
2,7,67.464662,33.548775,3217.234619,0,0,1,1,1,0,1,43,0,0,0,0,0,1,1,14.80578525,11.31730525,0
2,7,67.377975,33.297818,2987.975586,1,0,1,0,0,0,1,65,1,0,0,0,0,0,1,16.4932975,11.05982125,18000
2,7,67.462162,33.542528,3209.418701,0,0,1,0,1,0,1,60,0,0,0,0,1,1,1,14.84631225,11.40782925,0
2,7,67.456433,33.538585,3209.418701,0,0,1,1,0,0,1,62,0,0,0,0,0,1,1,14.84631225,11.40782925,0
2,7,67.484162,33.320688,2954.644531,1,0,0,0,1,0,1,70,1,0,0,0,0,1,1,16.453999,12.03076125,0
2,7,67.309413,33.34967,3043.37915,0,0,1,0,0,1,1,70,0,0,0,0,1,1,1,16.290678,9.820524,27000
2,7,67.28999,33.339005,3043.526855,0,0,1,0,1,1,1,63,1,0,0,0,0,0,1,16.375832,9.692787,0
2,7,67.48469,33.322887,2969.552002,1,0,1,0,0,0,1,55,0,0,0,0,0,1,1,16.38518475,12.036246,0
2,7,67.437348,33.394062,3049.526855,0,0,0,0,1,0,1,52,0,0,0,0,0,1,1,15.9273545,11.54962725,0
2,7,67.462592,33.543417,3209.418701,0,0,1,1,1,0,1,27,0,0,0,0,0,1,1,14.84631225,11.40782925,0
2,7,67.465323,33.547957,3217.234619,0,0,1,0,1,0,1,67,1,0,0,0,0,0,1,14.80578525,11.31730525,22500
2,7,67.483508,33.319857,2954.644531,0,0,1,1,1,1,1,52,0,0,0,0,0,1,1,16.453999,12.03076125,0
2,7,67.444373,33.397253,3061.267578,0,0,1,0,1,0,1,67,0,0,0,0,0,1,1,15.80017875,11.62557675,0
2,7,67.484722,33.322928,2969.552002,0,0,0,0,1,0,0,65,1,0,0,0,0,0,1,16.38518475,12.036246,0
2,7,67.493918,33.324515,2965.741699,0,0,1,1,1,0,1,79,0,0,0,0,0,1,1,16.3995125,12.06631675,0
1,7,67.211952,33.307883,3062.69458,0,0,1,0,0,1,1,76,1,0,0,0,0,0,1,16.569383,9.22457675,7200
2,7,67.497267,33.323697,2965.741699,0,0,0,1,1,0,1,51,1,0,0,0,0,0,1,16.3995125,12.06631675,0
2,7,67.48431,33.322128,2969.552002,1,0,1,0,1,0,1,65,1,0,0,0,0,0,0,16.38518475,12.036246,0
2,7,67.484872,33.323103,2969.552002,1,0,1,0,1,1,1,56,0,0,0,0,0,1,1,16.38518475,12.036246,0
2,7,67.316993,33.355015,3042.057861,0,0,1,0,1,0,1,52,1,0,0,0,0,0,1,16.27383775,10.00700025,0
2,7,67.211703,33.307667,3062.69458,0,0,0,1,1,1,1,41,1,0,0,0,0,0,1,16.569383,9.22457675,0
2,7,67.497363,33.323865,2965.741699,0,0,1,0,1,0,1,70,0,0,0,0,1,1,1,16.3995125,12.06631675,0
2,7,67.443502,33.543123,3203.520996,0,0,1,0,1,0,1,48,0,0,0,0,0,1,1,14.8792045,11.2577745,0
2,7,67.445637,33.53963,3203.520996,0,0,1,0,0,0,1,50,1,0,0,0,0,0,0,14.8792045,11.2577745,0
2,7,67.37695,33.297657,2987.975586,1,0,1,0,1,0,1,60,0,0,0,0,1,1,1,16.4932975,11.05982125,0
2,7,67.473767,33.500212,3173.009277,0,0,1,1,0,0,1,56,0,0,0,0,0,1,1,14.98194675,11.78679275,0
2,7,67.464965,33.549107,3217.234619,0,0,0,0,1,0,1,50,1,0,0,0,0,0,1,14.80578525,11.31730525,0
2,7,67.497342,33.32391,2965.741699,0,0,0,1,0,0,0,70,0,0,0,0,0,1,1,16.3995125,12.06631675,0
2,7,67.445632,33.538262,3203.520996,0,0,1,0,0,1,1,35,1,0,0,0,0,0,0,14.8792045,11.2577745,13500
2,7,67.206067,33.305952,3062.69458,0,0,0,0,0,1,1,40,1,0,0,0,0,0,0,16.569383,9.22457675,22500
2,7,67.442723,33.54174,3203.520996,0,0,1,1,0,1,1,40,0,0,0,0,0,1,1,14.8792045,11.2577745,0
2,7,67.437843,33.39327,3049.526855,0,0,0,1,0,0,1,40,0,0,0,0,0,1,1,15.9273545,11.54962725,0
2,7,67.288693,33.335532,3043.526855,0,0,1,0,1,1,1,52,2,0,1,0,0,0,1,16.375832,9.692787,0
2,7,67.462643,33.540178,3209.418701,0,0,1,1,1,0,1,35,2,0,0,0,0,0,1,14.84631225,11.40782925,0
2,7,67.30786,33.348537,3043.37915,0,0,1,1,1,0,1,80,2,0,0,0,0,0,1,16.290678,9.820524,0
2,7,67.500282,33.32292,2965.741699,0,0,0,1,1,1,1,57,0,0,0,0,0,1,1,16.3995125,12.06631675,0
2,7,67.288527,33.33813,3043.526855,0,0,1,0,1,1,1,30,0,0,0,0,0,1,1,16.375832,9.692787,22500
2,7,67.460168,33.537272,3209.418701,0,0,0,0,1,0,1,78,1,0,0,0,0,0,0,14.84631225,11.40782925,0
2,7,67.292437,33.340678,3038.806152,0,0,0,0,1,1,1,40,0,0,0,0,0,1,1,16.36063375,9.755766,0
2,7,67.499428,33.32361,2965.741699,0,0,0,0,0,1,1,17,0,0,0,0,0,1,1,16.3995125,12.06631675,0
2,7,67.497415,33.323285,2965.741699,1,0,0,1,1,1,1,41,0,0,0,0,0,1,1,16.3995125,12.06631675,1350
2,7,67.442447,33.544003,3203.520996,0,0,1,0,1,0,1,30,0,0,0,0,0,1,1,14.8792045,11.2577745,0
2,7,67.37742,33.297643,2987.975586,1,0,1,1,0,0,1,39,1,0,0,0,0,0,0,16.4932975,11.05982125,0
2,7,67.205945,33.305835,3062.69458,0,0,1,0,1,1,1,60,0,0,0,0,0,1,1,16.569383,9.22457675,0
2,7,67.316827,33.35567,3042.057861,0,0,0,1,1,0,1,51,0,0,0,0,0,1,1,16.27383775,10.00700025,0
2,7,67.377435,33.297057,2987.975586,1,0,1,0,1,0,1,60,0,0,0,0,0,1,1,16.4932975,11.05982125,0
2,7,67.288782,33.337762,3043.526855,0,0,1,0,1,0,1,45,1,0,0,0,0,0,0,16.375832,9.692787,0
2,7,67.212097,33.307962,3062.69458,0,0,1,0,1,1,1,43,1,0,0,0,0,0,1,16.569383,9.22457675,0
2,7,67.462793,33.541597,3209.418701,0,0,1,1,0,1,1,30,0,0,0,0,0,1,1,14.84631225,11.40782925,4500
2,7,67.43631,33.393797,3049.526855,0,0,1,0,1,1,1,65,1,0,0,0,0,0,1,15.9273545,11.54962725,0
2,7,67.290393,33.339922,3043.526855,0,0,0,0,1,0,1,51,0,0,0,0,0,0,1,16.375832,9.692787,0
2,7,67.205868,33.306055,3062.69458,0,0,1,1,1,1,1,59,0,0,0,0,0,1,1,16.569383,9.22457675,4500
2,7,67.445172,33.398138,3061.267578,0,0,0,0,0,0,1,40,1,0,0,0,0,0,1,15.80017875,11.62557675,27000
2,7,67.19687,33.294213,3059.322266,0,0,1,0,1,1,1,53,2,0,0,1,0,0,1,16.60992425,9.185643,0
2,7,67.290587,33.339932,3043.526855,0,0,0,0,1,0,1,71,1,0,0,0,0,0,1,16.375832,9.692787,0
2,7,67.464692,33.54846,3217.234619,0,0,1,0,1,0,1,55,0,0,0,0,1,1,1,14.80578525,11.31730525,0
2,7,67.443982,33.535695,3203.520996,0,0,1,0,1,1,1,25,1,0,0,0,0,0,0,14.8792045,11.2577745,0
2,7,67.484755,33.322905,2969.552002,1,0,1,1,1,0,1,55,0,0,0,0,0,1,1,16.38518475,12.036246,0
2,7,67.497547,33.324057,2965.741699,0,0,1,0,1,0,1,57,0,0,0,0,0,1,1,16.3995125,12.06631675,0
2,7,67.442578,33.399392,3061.267578,0,0,1,1,0,0,1,70,0,0,0,0,0,1,1,15.80017875,11.62557675,0
2,7,67.436155,33.393748,3049.526855,0,0,0,0,1,0,1,80,0,0,0,0,0,1,1,15.9273545,11.54962725,0
2,7,67.46036,33.537755,3209.418701,0,0,0,0,1,1,1,40,0,0,0,0,0,1,1,14.84631225,11.40782925,0
2,7,67.487187,33.325888,2969.552002,0,0,1,0,0,1,1,68,0,0,0,0,1,1,1,16.38518475,12.036246,18000
2,7,67.458337,33.535005,3209.418701,0,0,0,0,1,1,1,50,1,0,0,0,0,0,1,14.84631225,11.40782925,0
2,7,67.294567,33.340973,3038.806152,0,0,1,0,1,1,1,62,2,1,1,1,0,0,1,16.36063375,9.755766,27000
2,7,67.376858,33.297752,2987.975586,1,0,0,1,1,0,1,60,1,0,0,0,0,0,0,16.4932975,11.05982125,0
2,7,67.211948,33.307902,3062.69458,0,0,0,0,1,0,1,34,0,0,0,0,0,1,1,16.569383,9.22457675,0
2,7,67.20389,33.315502,3067.183594,0,0,1,1,1,0,1,51,0,0,0,0,0,1,1,16.55846625,9.00177675,0
2,7,67.484493,33.322178,2969.552002,1,0,0,1,1,0,1,65,0,0,0,0,0,1,1,16.38518475,12.036246,0
2,7,67.460523,33.53291,3202.361816,0,0,1,1,1,0,1,48,1,0,0,0,0,0,1,14.893601,11.51041925,0
2,7,67.462112,33.54489,3209.418701,0,0,1,0,1,0,1,35,1,0,0,0,0,0,0,14.84631225,11.40782925,0
2,7,67.37507,33.301387,2987.975586,1,0,0,0,1,1,1,35,1,0,0,0,0,0,1,16.4932975,11.05982125,0
2,7,67.207022,33.307435,3062.69458,0,0,1,0,1,1,1,65,2,1,0,1,0,0,0,16.569383,9.22457675,0
2,7,67.465808,33.549123,3217.234619,0,0,1,0,1,1,1,42,0,0,0,0,1,1,1,14.80578525,11.31730525,27000
2,7,67.377843,33.297957,2987.975586,1,0,1,0,1,0,1,60,1,0,0,0,0,0,1,16.4932975,11.05982125,0
2,7,67.487237,33.32457,2969.552002,0,0,1,0,1,0,1,60,1,0,0,0,0,0,1,16.38518475,12.036246,0
2,7,67.436255,33.393737,3049.526855,0,0,1,0,1,0,1,53,0,0,0,0,0,1,1,15.9273545,11.54962725,0
2,7,67.484203,33.323143,2969.552002,1,0,0,1,1,1,1,26,1,0,0,0,0,0,1,16.38518475,12.036246,0
2,7,67.464925,33.548288,3217.234619,0,0,1,1,1,1,1,32,0,0,0,0,0,1,1,14.80578525,11.31730525,0
2,7,66.9666,33.048643,2859.252686,0,0,1,0,1,0,1,58,1,0,0,0,0,0,1,18.10211025,9.1799695,0
2,7,67.07964,33.114248,2878.533936,0,0,1,0,1,0,1,50,0,0,0,0,0,1,1,17.582716,8.86102775,0
2,7,67.169246,33.14733,2923.617676,0,0,0,0,1,1,1,56,0,0,0,0,0,1,1,17.200351,9.33633375,0
2,7,67.169243,33.1472083,2923.617676,0,0,1,0,1,1,1,34,0,0,0,0,0,1,1,17.200351,9.33633375,0
2,7,66.9705483,33.048475,2855.543213,0,0,0,0,1,0,1,33,1,0,0,0,0,0,0,18.08660725,9.16668275,0
2,7,67.1693,33.1472,2923.617676,0,0,0,1,0,1,1,30,0,0,0,0,0,1,1,17.200351,9.33633375,0
2,7,66.967243,33.04856,2855.543213,0,0,1,0,1,0,1,51,1,0,0,0,0,0,1,18.08660725,9.16668275,0
2,7,67.162056,33.141283,2921.532959,0,0,1,0,1,0,1,60,0,0,0,0,0,1,1,17.2887215,9.277093,0
2,7,67.163698,33.143158,2921.532959,0,0,0,1,1,0,1,40,1,0,0,0,0,0,1,17.2887215,9.277093,22500
2,7,67.163698,33.143158,2921.532959,0,0,1,0,1,0,1,72,0,0,0,0,0,1,1,17.2887215,9.277093,0
2,7,67.1693,33.1475,2923.617676,0,0,1,1,1,1,1,45,0,0,0,0,0,1,1,17.200351,9.33633375,0
2,7,66.9666,33.0487,2859.252686,1,0,1,0,1,1,1,55,0,0,0,0,0,1,1,18.10211025,9.1799695,0
2,7,67.029186,33.07158,2861.908447,1,0,1,0,1,0,1,55,1,0,0,0,0,0,1,17.9096415,8.84536375,0
2,7,67.07983,33.114175,2878.533936,0,0,1,0,1,0,1,67,1,0,0,0,0,0,1,17.582716,8.86102775,0
2,7,67.169515,33.147438,2923.617676,0,0,0,1,0,1,1,40,1,0,0,0,0,0,0,17.200351,9.33633375,0
2,7,67.07984,33.114075,2878.533936,0,0,1,0,1,0,1,70,1,0,0,0,0,0,1,17.582716,8.86102775,0
2,7,67.1131,33.1838,2979.206543,0,0,0,0,1,1,1,65,1,0,0,0,0,0,1,17.096939,8.9032985,0
2,7,67.171653,33.147953,2923.617676,0,0,1,1,1,0,1,62,0,0,0,0,1,1,1,17.200351,9.33633375,0
2,7,67.17209,33.149125,2923.617676,0,0,1,0,1,0,1,75,0,0,0,0,0,1,1,17.200351,9.33633375,0
2,7,67.17209,33.149125,2923.617676,0,0,1,0,1,1,1,52,1,0,0,0,0,0,1,17.200351,9.33633375,0
2,7,67.17209,33.149125,2923.617676,1,0,1,1,1,0,1,56,0,0,0,0,0,1,1,17.200351,9.33633375,0
2,7,67.11319,33.18415,2979.206543,0,0,1,1,1,0,1,57,0,0,0,0,0,1,1,17.096939,8.9032985,0
2,7,67.0795,33.1137,2878.533936,0,0,1,1,1,0,1,76,0,0,0,0,0,1,1,17.582716,8.86102775,0
1,1,67.396551,34.759226,3116.581299,1,1,1,1,0,1,1,33,0,0,0,0,1,1,1,12.5562045,1.10571675,0
1,1,67.795623,34.828785,2850.470703,1,0,0,0,1,0,1,43,2,1,1,0,0,0,0,12.561211,1.32061075,0
1,1,67.7832,34.835612,2852.897461,1,1,1,0,1,1,1,54,2,1,1,0,0,0,1,12.56063275,1.29206,0
1,1,67.841532,34.813176,2891.425293,1,1,1,0,0,1,1,52,2,1,1,0,0,0,1,12.56675075,1.480213,0
1,1,67.422653,34.794834,3091.991211,1,0,1,1,1,1,1,28,2,1,1,0,0,0,1,12.48733225,1.107945,24000
1,1,67.837164,34.797893,2884.801025,0,1,1,0,1,1,1,29,2,0,1,1,0,0,1,12.57081175,1.46816725,0
1,1,67.813935,34.80718,2878.752197,0,1,1,0,0,0,1,48,0,0,0,0,0,1,1,12.57111075,1.409772,3200
1,1,67.422138,34.793284,3094.246338,1,1,1,0,1,1,1,28,2,1,1,0,0,0,1,12.51201875,1.09814725,28000
1,1,67.831552,34.819677,2879.52124,1,1,1,0,0,0,1,40,2,1,0,0,0,0,1,12.565193,1.44431375,2000
1,1,67.633326,34.733898,2959.890137,1,1,1,1,1,0,1,79,2,1,0,0,0,0,1,12.6569965,1.22975175,4000
1,1,67.700417,34.765414,2921.043701,1,1,0,1,0,1,1,30,1,0,0,0,0,0,1,12.6163265,1.3009485,4000
1,1,67.829674,34.819677,2879.52124,1,1,1,0,0,0,1,45,1,0,0,0,0,0,1,12.565193,1.44431375,0
1,1,67.70073,34.764996,2921.043701,1,1,1,1,1,1,1,75,2,1,0,1,0,0,1,12.6163265,1.3009485,0
1,1,67.830865,34.81936,2879.52124,1,1,1,0,1,1,1,42,2,1,0,0,0,0,1,12.565193,1.44431375,0
1,1,67.85106,34.73493,2929.560059,1,0,0,0,1,1,1,52,0,0,0,0,0,0,0,12.627249,1.65062375,12000
1,1,67.833689,34.8116,2879.52124,0,1,1,1,1,1,1,30,2,1,0,1,0,0,1,12.565193,1.44431375,0
1,1,67.700729,34.764996,2921.043701,1,1,1,0,1,0,1,30,0,0,0,0,0,1,1,12.6163265,1.3009485,6000
1,1,67.396639,34.759259,3116.581299,1,1,1,0,0,0,1,25,0,0,0,0,1,1,1,12.5562045,1.10571675,0
1,1,67.829642,34.81906,2879.52124,1,1,1,0,1,1,1,35,1,0,0,0,0,0,1,12.565193,1.44431375,4000
1,1,67.417951,34.786225,3094.246338,1,1,0,1,1,1,1,28,2,0,1,1,0,0,1,12.51201875,1.09814725,24000
1,1,67.835594,34.813922,2879.52124,0,1,1,0,1,1,1,26,2,1,1,1,0,0,1,12.565193,1.44431375,12000
1,1,67.828676,34.817739,2867.865479,1,1,1,0,0,0,1,55,2,1,1,0,0,0,1,12.56316025,1.4090985,0
1,1,67.835777,34.829301,2877.168457,1,1,1,0,1,1,1,35,2,1,0,0,0,0,1,12.5636815,1.4223465,4000
1,1,67.700612,34.765486,2921.043701,1,1,1,1,0,0,1,58,2,1,1,1,0,0,1,12.6163265,1.3009485,0
1,1,67.828054,34.819712,2867.865479,0,1,0,1,1,1,1,35,2,1,0,1,0,0,1,12.56316025,1.4090985,2000
1,1,67.849938,34.735352,2929.560059,1,0,1,0,0,1,1,50,1,0,0,0,0,0,0,12.627249,1.65062375,2000
1,1,67.814196,34.807755,2848.024902,0,1,1,0,0,1,1,62,0,0,0,0,0,1,1,12.5615815,1.3523145,4000
1,1,67.453708,34.81152,3085.544434,1,1,1,1,0,1,1,40,1,0,0,0,0,0,1,12.477085,1.10875375,40000
1,1,67.700729,34.764996,2921.043701,1,1,1,0,1,1,1,45,1,0,0,0,0,0,1,12.6163265,1.3009485,4000
1,1,67.417666,34.786237,3094.246338,1,1,1,1,0,1,1,50,2,1,0,1,0,0,1,12.51201875,1.09814725,20000
1,1,67.792078,34.831523,2850.470703,1,1,1,1,0,0,1,60,2,1,1,0,0,0,0,12.561211,1.32061075,0
1,1,67.839904,34.797296,2884.801025,1,1,1,0,0,1,1,24,2,1,1,1,0,0,1,12.57081175,1.46816725,0
1,1,67.792542,34.83007,2850.470703,1,1,1,1,1,0,1,65,2,1,1,1,0,0,1,12.561211,1.32061075,0
1,1,67.833734,34.81881,2879.52124,1,1,1,0,0,1,1,32,2,1,1,1,0,0,1,12.565193,1.44431375,0
1,1,67.795482,34.828667,2850.470703,1,1,1,0,1,0,1,41,2,1,1,1,0,0,1,12.561211,1.32061075,0
1,1,67.833734,34.81881,2879.52124,1,1,1,1,0,1,1,30,2,1,1,1,0,0,1,12.565193,1.44431375,32000
1,1,67.819694,34.814205,2867.865479,0,1,1,0,0,0,1,60,2,1,0,1,0,0,0,12.56316025,1.4090985,0
1,1,67.430329,34.790071,3085.0896,1,1,1,0,1,1,1,44,2,1,1,1,0,0,1,12.517645,1.087173,20000
1,1,67.828483,34.8184,2867.865479,1,1,1,0,0,0,1,62,1,0,0,0,0,0,1,12.56316025,1.4090985,0
1,1,67.836008,34.739752,2922.680176,1,0,1,0,0,0,1,35,2,0,1,0,0,0,0,12.62781025,1.61370075,4000
1,1,67.822032,34.816285,2867.865479,0,1,0,0,0,1,1,22,2,1,1,1,0,0,0,12.56316025,1.4090985,2000
1,1,67.83856,34.7981,2884.801025,0,1,1,0,0,1,1,48,2,1,1,1,0,0,1,12.57081175,1.46816725,6400
1,1,67.847243,34.811329,2891.425293,1,1,1,0,1,1,1,27,2,1,1,1,0,0,0,12.56675075,1.480213,0
1,1,67.813577,34.807389,2848.024902,0,1,1,0,0,1,1,38,0,0,0,0,0,1,1,12.5615815,1.3523145,240
1,1,67.844732,34.808547,2891.425293,1,1,1,1,0,0,1,50,2,1,1,1,0,0,1,12.56675075,1.480213,0
1,1,67.41575,34.790645,3103.409424,1,1,1,1,0,0,1,65,2,1,1,0,0,0,1,12.50610225,1.11053425,28000
1,1,67.828488,34.81827,2867.865479,1,1,1,0,0,0,1,40,1,0,0,0,0,0,1,12.56316025,1.4090985,8000
1,1,67.85064,34.745677,2923.131836,1,0,1,0,0,0,1,28,0,0,0,0,0,1,1,12.61340725,1.62002925,2000
1,1,67.835775,34.829301,2877.168457,1,1,0,1,1,1,1,34,2,1,0,0,0,0,1,12.5636815,1.4223465,4000
1,1,67.839532,34.806222,2884.801025,1,1,1,1,0,0,1,40,2,1,1,1,0,0,1,12.57081175,1.46816725,0
1,1,67.82917,34.819201,2879.52124,1,1,1,0,0,0,1,45,2,1,0,1,0,0,1,12.565193,1.44431375,4000
1,1,67.700595,34.765304,2921.043701,1,1,1,0,1,0,1,58,2,1,1,0,0,0,1,12.6163265,1.3009485,2000
1,1,67.396598,34.75947,3116.581299,0,1,1,0,0,0,1,40,1,0,0,0,0,0,1,12.5562045,1.10571675,20000
1,1,67.838015,34.797847,2884.801025,0,1,1,1,0,0,1,65,2,1,1,1,0,0,1,12.57081175,1.46816725,12800
1,1,67.839795,34.80338,2884.801025,1,1,1,0,0,0,1,43,2,1,1,1,0,0,1,12.57081175,1.46816725,0
1,1,67.835857,34.813613,2879.52124,0,1,1,1,0,1,1,47,1,0,0,0,0,0,1,12.565193,1.44431375,7200
1,1,67.848703,34.748162,2923.131836,1,1,1,0,0,1,1,46,1,0,0,0,0,0,1,12.61340725,1.62002925,2800
1,1,67.842761,34.81172,2891.425293,1,1,1,0,0,1,1,38,2,1,0,1,0,0,1,12.56675075,1.480213,0
1,1,67.700597,34.76529,2921.043701,1,1,1,0,1,1,1,35,2,1,1,0,0,0,1,12.6163265,1.3009485,2800
1,1,67.70031,34.765539,2921.043701,1,1,1,0,1,0,1,75,2,1,1,0,0,0,1,12.6163265,1.3009485,2000
1,1,67.842929,34.803544,2896.066162,1,1,1,0,0,1,1,28,2,1,1,1,0,0,1,12.57164475,1.50455925,8000
1,1,67.827646,34.819432,2867.865479,1,1,0,1,0,0,1,48,2,1,0,0,0,0,1,12.56316025,1.4090985,0
1,1,67.841541,34.812062,2891.425293,1,1,1,1,0,0,1,46,2,1,1,1,0,0,1,12.56675075,1.480213,2800
1,1,67.850935,34.735962,2929.560059,1,1,1,0,1,1,1,59,2,1,0,1,0,0,1,12.627249,1.65062375,20000
1,1,67.813499,34.807535,2848.024902,0,1,0,1,0,1,1,56,0,0,0,0,0,1,1,12.5615815,1.3523145,6000
1,1,67.837672,34.799391,2884.801025,0,1,1,1,0,0,1,47,2,1,0,1,0,0,1,12.57081175,1.46816725,0
1,1,67.813627,34.8074,2848.024902,0,1,0,1,0,1,1,40,0,0,0,0,0,1,1,12.5615815,1.3523145,4000
1,1,67.794455,34.830878,2850.470703,1,1,1,0,0,1,1,24,2,1,1,0,0,0,1,12.561211,1.32061075,0
1,1,67.846582,34.811448,2891.425293,1,1,1,0,0,0,1,67,2,1,1,1,0,0,0,12.56675075,1.480213,0
1,1,67.838325,34.801494,2884.801025,1,1,1,1,0,0,1,64,2,1,1,1,0,0,1,12.57081175,1.46816725,0
1,1,67.794635,34.829055,2850.470703,1,1,1,1,1,0,1,66,2,1,1,1,0,0,1,12.561211,1.32061075,0
1,1,67.700595,34.765304,2921.043701,1,1,1,0,1,1,1,55,2,1,1,1,0,0,1,12.6163265,1.3009485,6000
1,1,67.39661,34.759208,3116.581299,1,1,1,1,0,0,1,32,2,1,0,0,0,0,1,12.5562045,1.10571675,16000
1,1,67.841447,34.813135,2891.425293,1,1,1,0,0,0,1,44,2,1,0,1,0,0,1,12.56675075,1.480213,7200
1,1,67.70079,34.764998,2921.043701,1,1,1,1,0,0,1,80,2,1,0,1,0,0,1,12.6163265,1.3009485,1600
1,1,67.842357,34.810827,2891.425293,0,1,1,1,1,1,1,45,2,1,0,1,0,0,1,12.56675075,1.480213,5200
1,1,67.636284,34.734705,2959.890137,1,1,1,0,1,0,1,60,2,0,1,1,0,0,1,12.6569965,1.22975175,0
1,1,67.396692,34.759247,3116.581299,1,1,1,0,1,1,1,28,1,0,0,0,0,0,1,12.5562045,1.10571675,8000
1,1,67.841189,34.812265,2879.52124,0,1,1,0,0,1,1,28,2,1,0,1,0,0,1,12.565193,1.44431375,9600
1,1,67.825102,34.818151,2867.865479,1,1,1,0,0,0,1,40,2,1,0,1,0,0,1,12.56316025,1.4090985,8000
1,1,67.396605,34.759173,3116.581299,1,1,1,1,1,1,1,55,0,0,0,0,1,1,1,12.5562045,1.10571675,0
1,1,67.826895,34.818391,2867.865479,1,1,1,0,0,1,1,52,2,1,1,0,0,0,1,12.56316025,1.4090985,0
1,1,67.416733,34.786244,3094.246338,1,1,1,1,0,0,1,28,1,0,0,0,0,0,1,12.51201875,1.09814725,16000
1,1,67.633326,34.733898,2959.890137,1,1,1,1,1,0,1,57,2,1,0,1,0,0,1,12.6569965,1.22975175,800
1,1,67.850037,34.733413,2929.560059,1,0,1,0,0,0,1,47,1,0,0,0,0,0,0,12.627249,1.65062375,2000
3,10,67.013512,33.691653,2851.985596,0,0,1,0,1,1,1,56,1,0,0,0,0,0,1,16.92286075,2.05302425,20000
3,10,66.80895,33.799777,2627.164063,0,0,0,1,0,1,0,35,0,0,0,0,1,1,1,17.5536555,0.438774,80000
3,10,66.775725,33.761164,2584.734863,0,0,1,1,1,1,1,40,1,0,0,0,0,0,1,17.77817425,0.494136,10000
3,10,66.771888,33.628935,2648.801758,0,0,1,0,1,1,1,53,0,0,0,0,0,1,1,18.087762,1.0044595,20000
3,10,66.968958,33.662513,2836.337402,0,1,1,0,1,0,1,54,0,0,0,0,1,1,1,17.19092225,1.8592225,25000
3,10,66.968383,33.668467,2836.337402,0,1,1,0,0,1,1,50,0,0,0,0,0,1,1,17.19092225,1.8592225,25000
3,10,66.812965,33.803225,2627.164063,0,1,0,1,0,1,0,30,0,0,0,0,1,1,1,17.5536555,0.438774,47500
3,10,66.774187,33.760108,2584.734863,0,0,0,1,0,1,1,37,0,0,0,0,0,1,1,17.77817425,0.494136,10000
3,10,66.963578,33.670002,2829.53125,0,1,1,0,1,1,1,85,0,0,0,0,0,1,1,17.256052,1.74689375,25000
3,10,66.808567,33.798788,2627.164063,0,1,0,1,0,1,1,36,0,0,0,0,1,1,1,17.5536555,0.438774,80000
